Timestamp,Category,Severity,Message,MetricValue,Anomaly_Score,Is_Anomaly
2026-07-28T12:44:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,46.58,1,No
2026-07-27T10:32:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,47.36,1,No
2026-07-28T16:45:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,13.87,1,No
2026-07-28T07:31:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,19.1,1,No
2026-08-01T04:51:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,23.0,1,No
2026-07-30T13:11:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.46,1,No
2026-08-01T19:24:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.87,1,No
2026-08-02T15:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,13.02,1,No
2026-08-02T19:23:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,12.83,1,No
2026-08-01T03:24:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,12.41,1,No
2026-08-02T04:35:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.33,1,No
2026-07-27T18:59:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,48.37,1,No
2026-07-30T03:10:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,14.79,1,No
2026-08-01T09:48:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,24.08,1,No
2026-07-31T10:30:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,32.64,1,No
2026-08-01T07:19:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,42.36,1,No
2026-08-02T07:51:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,16.66,1,No
2026-08-02T11:39:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.98,1,No
2026-08-03T00:08:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,15.92,1,No
2026-07-29T19:13:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,26.93,1,No
2026-08-01T00:31:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,38.24,1,No
2026-07-31T00:19:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.6,1,No
2026-07-29T23:30:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.79,1,No
2026-07-27T10:36:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,35.83,1,No
2026-07-27T18:21:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,19.34,1,No
2026-07-30T11:41:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,19.02,1,No
2026-07-30T21:39:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,18.63,1,No
2026-07-28T04:47:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,30.62,1,No
2026-07-27T12:53:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,48.09,1,No
2026-07-29T13:35:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,29.02,1,No
2026-07-31T15:27:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,30.92,1,No
2026-07-30T04:46:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,30.15,1,No
2026-07-31T06:26:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,47.31,1,No
2026-07-29T15:05:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.47,-1,Yes
2026-08-01T06:41:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,46.28,1,No
2026-07-30T09:25:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.18,1,No
2026-07-27T21:09:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,35.66,1,No
2026-07-30T02:34:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,31.04,1,No
2026-08-01T08:52:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,38.26,1,No
2026-07-31T07:18:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,6.97,1,No
2026-07-31T15:03:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.38,1,No
2026-07-31T07:37:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,5.57,-1,Yes
2026-07-29T08:06:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,44.17,1,No
2026-07-29T01:37:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.56,1,No
2026-08-01T06:52:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,40.34,1,No
2026-07-28T04:25:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,21.73,1,No
2026-08-02T22:56:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.54,1,No
2026-08-02T09:50:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,46.03,1,No
2026-08-02T02:08:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,27.68,1,No
2026-07-31T13:21:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,24.8,1,No
2026-07-30T12:36:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,36.54,1,No
2026-07-28T13:49:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,16.81,1,No
2026-07-28T14:59:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,35.62,1,No
2026-07-28T07:59:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,49.69,-1,Yes
2026-07-30T11:38:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.89,1,No
2026-08-02T05:42:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,44.54,1,No
2026-07-31T19:00:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,28.54,1,No
2026-08-01T07:59:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,14.1,1,No
2026-08-02T12:38:47.753976,FinOps_Cost,Informational,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,1294.26,-1,Yes
2026-07-28T17:06:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,18.34,1,No
2026-07-30T08:40:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,7.56,1,No
2026-07-29T10:18:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,11.77,1,No
2026-07-27T08:25:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,49.18,-1,Yes
2026-07-29T09:51:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,19.54,1,No
2026-07-30T03:05:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,35.76,1,No
2026-07-28T03:15:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,26.76,1,No
2026-07-28T01:23:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.47,1,No
2026-07-29T11:16:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,49.7,-1,Yes
2026-07-29T03:59:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,14.63,1,No
2026-08-01T15:03:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,15.06,1,No
2026-08-01T13:21:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,30.94,1,No
2026-07-27T16:04:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,8.35,1,No
2026-07-28T23:19:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,12.29,1,No
2026-07-28T07:42:47.753976,FinOps_Cost,Informational,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,822.6,-1,Yes
2026-08-02T21:54:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,38.17,1,No
2026-08-02T20:52:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,12.07,1,No
2026-08-02T04:18:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,30.38,1,No
2026-08-03T00:22:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,28.64,1,No
2026-07-29T05:56:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,32.48,1,No
2026-07-27T14:35:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.47,1,No
2026-07-30T22:51:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,30.26,1,No
2026-07-27T02:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.91,1,No
2026-07-31T16:14:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,31.21,1,No
2026-08-01T06:53:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,29.4,1,No
2026-07-31T23:27:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.19,1,No
2026-07-29T02:31:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.19,-1,Yes
2026-08-01T11:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,34.74,1,No
2026-07-29T21:52:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.88,1,No
2026-07-28T11:46:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.5,1,No
2026-07-28T02:30:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,20.8,1,No
2026-07-31T04:32:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,45.4,1,No
2026-07-28T06:22:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,38.02,1,No
2026-07-29T05:28:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,8.63,1,No
2026-07-29T11:12:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,48.52,1,No
2026-08-03T00:59:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,25.21,1,No
2026-08-01T20:29:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,13.12,1,No
2026-07-28T17:10:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.3,1,No
2026-07-27T12:54:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,43.32,1,No
2026-07-29T12:14:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,47.85,1,No
2026-07-28T14:12:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,24.21,1,No
2026-08-01T05:16:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.3,1,No
2026-07-31T22:15:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,17.74,1,No
2026-07-28T11:41:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,37.45,1,No
2026-07-30T12:12:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.56,1,No
2026-08-01T02:41:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,24.36,1,No
2026-07-28T19:48:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,14.65,1,No
2026-07-30T16:28:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.87,1,No
2026-07-31T14:06:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,15.14,1,No
2026-07-31T11:24:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.91,1,No
2026-08-02T09:45:47.753976,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,48.05,1,No
2026-07-30T21:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.86,1,No
2026-07-27T06:41:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,38.47,1,No
2026-07-30T19:33:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,44.97,1,No
2026-07-30T00:27:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,22.05,1,No
2026-08-02T20:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,37.82,1,No
2026-08-01T03:03:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,17.48,1,No
2026-07-29T03:13:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,19.39,1,No
2026-07-27T09:33:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,30.05,1,No
2026-07-28T23:48:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,33.22,1,No
2026-07-30T13:15:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,18.04,1,No
2026-07-27T21:19:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.67,1,No
2026-07-28T13:48:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,32.76,1,No
2026-08-01T06:40:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,13.65,1,No
2026-08-02T20:12:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,49.65,-1,Yes
2026-07-28T13:13:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.53,1,No
2026-07-31T19:15:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,37.62,1,No
2026-08-02T10:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,46.77,1,No
2026-07-28T20:18:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,27.6,1,No
2026-08-03T01:04:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,24.32,1,No
2026-07-31T10:05:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,24.45,1,No
2026-07-31T15:44:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.37,1,No
2026-08-02T20:42:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,37.93,1,No
2026-08-01T18:37:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,17.63,1,No
2026-08-01T23:49:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,22.53,1,No
2026-08-02T00:31:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,24.16,1,No
2026-07-28T05:28:47.753976,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,15.51,1,No
2026-07-30T22:28:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,11.96,1,No
2026-08-01T11:59:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,13.9,1,No
2026-07-31T20:29:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,35.47,1,No
2026-07-31T08:04:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,46.39,1,No
2026-07-29T11:59:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,27.55,1,No
2026-08-01T21:42:47.753976,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,36.56,1,No
2026-07-27T18:34:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,17.59,1,No
2026-07-28T06:27:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,34.53,1,No
2026-08-02T13:27:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,32.69,1,No
2026-07-28T00:41:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,17.29,1,No
2026-07-29T14:10:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,19.78,1,No
2026-08-01T13:14:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.8,1,No
2026-07-29T22:11:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,6.3,1,No
2026-08-01T11:27:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,30.5,1,No
2026-07-31T23:28:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,11.99,1,No
2026-07-27T21:58:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,25.72,1,No
2026-07-31T19:21:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,11.07,1,No
2026-07-29T21:08:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,37.37,1,No
2026-08-02T18:28:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,36.21,1,No
2026-07-29T06:32:47.753976,FinOps_Cost,Informational,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,1475.7,-1,Yes
2026-07-31T15:17:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.03,1,No
2026-08-03T00:30:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,25.93,1,No
2026-08-01T04:37:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,26.82,1,No
2026-07-31T08:31:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,7.54,1,No
2026-08-02T12:23:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,9.94,1,No
2026-07-28T15:06:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,42.1,1,No
2026-07-30T03:21:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,48.0,1,No
2026-07-31T03:24:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.15,1,No
2026-07-28T20:38:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,44.37,1,No
2026-07-27T13:57:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,37.43,1,No
2026-07-31T13:31:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,41.52,1,No
2026-07-30T11:07:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,7.24,1,No
2026-07-31T08:46:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,6.89,1,No
2026-07-30T23:27:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,38.13,1,No
2026-07-27T06:16:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,31.23,1,No
2026-07-28T01:19:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.63,1,No
2026-07-30T18:26:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,39.44,1,No
2026-07-28T16:36:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,35.34,1,No
2026-07-28T07:26:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,15.76,1,No
2026-08-02T17:15:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,22.88,1,No
2026-07-31T05:35:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,32.27,1,No
2026-07-28T17:53:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,23.06,1,No
2026-08-02T13:32:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,33.27,1,No
2026-07-28T08:06:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,46.82,1,No
2026-07-31T14:28:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,41.22,1,No
2026-08-02T08:52:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,33.18,1,No
2026-07-31T22:44:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,30.1,1,No
2026-07-27T18:41:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,6.09,1,No
2026-07-29T19:20:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,25.72,1,No
2026-07-29T04:09:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,48.76,-1,Yes
2026-08-01T20:58:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.77,1,No
2026-07-30T01:14:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.46,1,No
2026-07-30T16:14:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,31.8,1,No
2026-07-27T22:10:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,22.0,1,No
2026-07-27T04:17:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,18.94,1,No
2026-07-31T14:24:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,43.76,1,No
2026-07-28T18:25:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.46,1,No
2026-07-29T16:34:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.47,1,No
2026-07-27T03:07:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,11.33,1,No
2026-07-28T11:18:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.18,1,No
2026-08-01T04:53:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,43.01,1,No
2026-07-28T02:25:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,42.88,1,No
2026-08-01T05:13:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,17.53,1,No
2026-07-27T19:41:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.81,1,No
2026-07-28T07:26:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,6.61,1,No
2026-07-29T16:45:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,12.93,1,No
2026-07-28T21:54:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.13,1,No
2026-07-27T11:23:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,29.67,1,No
2026-08-01T18:05:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,42.36,1,No
2026-08-01T17:15:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,48.8,-1,Yes
2026-08-02T03:29:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,30.65,1,No
2026-08-02T16:43:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,42.71,1,No
2026-07-28T09:26:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,26.45,1,No
2026-07-27T17:05:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,5.12,-1,Yes
2026-08-02T17:17:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.01,1,No
2026-07-27T22:57:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.76,-1,Yes
2026-07-31T12:05:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,6.17,1,No
2026-08-01T00:39:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,8.25,1,No
2026-08-01T04:52:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,42.83,1,No
2026-07-28T05:20:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.18,1,No
2026-07-29T04:08:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,29.33,1,No
2026-07-29T03:07:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,17.19,1,No
2026-07-30T14:16:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.97,1,No
2026-07-31T07:26:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,17.1,1,No
2026-07-27T01:57:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,35.78,1,No
2026-07-31T13:57:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,17.32,1,No
2026-07-30T17:32:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.32,1,No
2026-07-29T20:40:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,45.06,1,No
2026-07-30T18:15:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,7.32,1,No
2026-08-01T11:51:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,13.27,1,No
2026-08-02T01:02:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,42.22,1,No
2026-08-01T19:29:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,30.76,1,No
2026-07-29T19:17:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,20.81,1,No
2026-07-31T18:09:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,25.72,1,No
2026-08-01T13:03:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,38.8,1,No
2026-07-31T06:06:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.49,1,No
2026-08-03T01:28:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,46.48,1,No
2026-07-31T10:54:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,18.45,1,No
2026-08-02T00:16:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,5.97,1,No
2026-07-30T13:18:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,45.54,1,No
2026-08-02T21:06:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,26.62,1,No
2026-07-28T06:35:47.753976,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,21.57,1,No
2026-07-29T20:27:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,39.39,1,No
2026-08-01T18:36:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,17.82,1,No
2026-08-01T00:15:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.56,1,No
2026-07-31T18:47:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,45.45,1,No
2026-07-31T16:31:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,12.87,1,No
2026-07-29T07:25:47.753976,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,47.37,1,No
2026-07-27T23:25:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,30.35,1,No
2026-07-30T06:06:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.37,1,No
